player_id,player_name,country_code,birth_date,age,profile_total_earnings,profile_9_darters,profile_season_win_pct,profile_tour_card_years,profile_fdi_rating,profile_highest_average,profile_order_of_merit,profile_highest_tv_average,last_12_months_averages,last_12_months_180_s,last_12_months_checkout_pcnt,last_12_months_pcnt_legs_won,last_12_months_highest_checkout,last_12_months_first_9_averages,last_12_months_first_3_averages,last_12_months_with_throw_averages,last_12_months_against_throw_averages,last_12_months_pcnt_legs_won_throwing_first,last_12_months_pcnt_legs_won_throwing_second,last_12_months_171_180_s,last_12_months_140_s,last_12_months_131_140_s,last_12_months_functional_doubles_pcnt,api_rank,api_overall_stat,api_sum_field1,api_sum_field2
20993,Maurice Junker,GER,,,439.0,N/A,33.0,N/A,1382.0,90.18,N/A,0.0,71.67,7.0,33.98,43.21,98.0,76.22,72.27,71.86,71.49,46.15,40.48,9.0,25.0,32.0,45.45,1347,71.67,36313,1520
20172,Roger Hertig,SUI,,,2650.0,N/A,64.0,N/A,1396.0,91.09,229.0,0.0,71.67,9.0,25.87,53.62,114.0,79.52,74.94,71.28,72.11,55.56,51.52,9.0,24.0,32.0,29.84,1348,71.67,32130,1345
39941,Huey de Jong,NED,,,625.0,N/A,50.0,N/A,1382.0,86.43,N/A,0.0,71.64,26.0,24.76,50.16,160.0,79.01,77.21,70.57,72.84,58.33,41.83,28.0,97.0,135.0,29.14,1349,71.64,142329,5960
23308,Vojtech Cibula,CZE,,,0.0,N/A,40.0,N/A,1307.0,79.53,N/A,0.0,71.63,27.0,23.49,45.17,120.0,79.08,78.85,68.96,74.59,50.0,40.46,35.0,79.0,128.0,28.06,1350,71.63,117738,4931
8299,Jayson Langcao,PHI,,,250.0,N/A,60.0,N/A,1392.0,88.41,N/A,0.0,71.61,8.0,23.62,49.18,110.0,80.74,78.51,69.91,73.83,71.88,24.14,11.0,18.0,29.0,28.3,1351,71.61,28574,1197
46952,Louie Cocca,ENG,,,75.0,N/A,41.0,N/A,1278.0,85.81,N/A,0.0,71.6,23.0,24.92,44.89,143.0,78.06,77.27,70.66,72.61,51.72,38.2,24.0,52.0,79.0,28.52,1352,71.60,80363,3367
50403,Lovely Mae Orbeta,PHI,,,0.0,N/A,91.0,N/A,1392.0,78.08,N/A,0.0,71.6,11.0,26.26,73.44,107.0,80.67,75.73,70.36,73.13,82.35,63.33,12.0,25.0,36.0,32.64,1353,71.60,30788,1290
49260,Karolina Ratajska,POL,,,0.0,N/A,61.0,N/A,1436.0,81.13,N/A,0.0,71.57,7.0,27.53,58.6,154.0,79.67,77.95,71.41,71.74,64.84,52.63,8.0,61.0,87.0,32.25,1354,71.57,87295,3659
45181,Oden Ollevier,BEL,,,0.0,N/A,56.0,N/A,1373.0,89.73,N/A,0.0,71.57,5.0,21.72,54.43,108.0,81.53,79.2,72.33,70.77,65.0,43.59,6.0,36.0,49.0,25.44,1355,71.57,37502,1572
6232,Max Baulcomb,ENG,,,200.0,N/A,14.0,N/A,1226.0,82.53,N/A,0.0,71.55,6.0,24.49,32.43,106.0,75.87,71.89,71.29,71.86,48.65,16.22,6.0,38.0,65.0,27.75,1356,71.55,64900,2721
43827,Pg Mohamed Pg Hj Matarsad,,,,0.0,N/A,64.0,N/A,N/A,81.09,N/A,0.0,71.54,7.0,23.91,55.0,76.0,77.92,81.18,71.01,72.26,63.64,44.44,7.0,16.0,27.0,29.2,1357,71.54,28021,1175
28418,Roman Wellinger,SUI,,,264.0,N/A,50.0,N/A,1479.0,89.29,N/A,0.0,71.54,4.0,27.12,50.0,112.0,76.21,78.69,70.99,72.17,68.75,31.25,5.0,14.0,24.0,31.68,1358,71.54,29641,1243
5660,Peter Strbik,HUN,,,1000.0,N/A,52.0,N/A,1328.0,94.93,N/A,86.05,71.53,25.0,26.29,49.08,136.0,79.62,77.32,71.45,71.63,60.73,37.08,29.0,166.0,219.0,30.67,1359,71.53,224998,9436
49020,Daniel Attila Juhasz,HUN,,,0.0,N/A,45.0,N/A,1310.0,79.11,N/A,0.0,71.53,11.0,25.41,48.95,118.0,78.62,78.51,71.7,71.35,54.74,43.16,13.0,52.0,87.0,30.29,1360,71.53,87982,3690
15187,Lionel Maranhao,,,,1500.0,N/A,27.0,N/A,N/A,80.0,N/A,0.0,71.51,6.0,22.66,39.19,117.0,77.99,75.74,68.75,74.54,44.44,34.21,6.0,19.0,30.0,27.36,1361,71.51,33898,1422
6923,Harry Kelly,ENG,,,600.0,N/A,59.0,N/A,1305.0,88.01,N/A,0.0,71.51,11.0,26.06,47.57,107.0,79.74,81.37,71.49,71.53,56.86,38.46,11.0,37.0,50.0,30.25,1362,71.51,47245,1982
17166,Peter Jensen,DEN,,,100.0,N/A,38.0,N/A,1341.0,79.62,N/A,0.0,71.51,12.0,22.61,42.45,94.0,79.35,83.59,72.85,70.21,56.0,30.36,13.0,36.0,50.0,25.71,1363,71.51,47313,1985
2471,Bradley Aldous,ENG,,,1475.0,N/A,25.0,N/A,1400.0,88.13,N/A,0.0,71.49,3.0,23.26,35.71,144.0,77.39,78.63,70.7,72.31,48.15,24.14,4.0,19.0,24.0,25.97,1364,71.49,25211,1058
28953,Andrew Nielsen,AUS,,,0.0,N/A,35.0,N/A,1292.0,80.98,N/A,0.0,71.48,18.0,26.42,46.1,120.0,78.92,77.06,69.64,73.62,56.34,35.71,18.0,57.0,69.0,31.86,1365,71.48,63882,2681
29338,Hiroshi Tanji,JPN,,,0.0,N/A,50.0,N/A,1365.0,81.6,N/A,0.0,71.47,4.0,22.6,50.0,105.0,78.98,78.23,67.25,76.44,57.58,42.42,4.0,26.0,33.0,26.61,1366,71.47,30326,1273
48538,Sam Nathan,,,,0.0,N/A,64.0,N/A,N/A,88.1,N/A,0.0,71.46,7.0,29.2,55.0,151.0,78.21,75.92,69.79,73.54,65.63,42.86,7.0,22.0,23.0,32.32,1367,71.46,28344,1190
46140,Sean Taylor,,,,75.0,N/A,29.0,N/A,1306.0,86.63,N/A,0.0,71.45,24.0,23.43,40.45,126.0,76.92,76.81,70.8,72.16,47.37,33.58,25.0,96.0,120.0,27.69,1368,71.45,120633,5065
16440,Hossey Hicks,USA,,,2560.0,N/A,45.0,N/A,1354.0,90.08,N/A,0.0,71.44,11.0,27.21,45.68,121.0,79.54,75.83,70.02,73.05,51.22,40.0,14.0,49.0,76.0,33.33,1369,71.44,74705,3137
14889,Laurie Loch,AUS,,,230.0,N/A,60.0,N/A,1393.0,98.56,N/A,0.0,71.44,7.0,34.41,47.06,117.0,74.91,71.01,68.95,74.51,57.14,36.36,7.0,28.0,38.0,39.51,1370,71.44,30957,1300
8151,Yasuyoshi Matsumoto,JPN,,,365.0,N/A,48.0,N/A,1432.0,92.02,N/A,0.0,71.44,12.0,24.29,52.74,120.0,80.9,83.42,70.04,73.15,63.16,41.43,15.0,45.0,64.0,28.25,1371,71.44,67557,2837
44971,Nino Galunic,AUS,,,0.0,N/A,50.0,N/A,1292.0,76.05,N/A,0.0,71.42,3.0,20.34,43.64,96.0,79.57,77.84,70.12,73.02,64.29,22.22,3.0,14.0,20.0,24.24,1372,71.42,25307,1063
45526,Nandin-Od Batzorig,MGL,,,0.0,N/A,64.0,N/A,1252.0,81.62,N/A,0.0,71.41,6.0,25.75,55.84,107.0,79.43,80.65,70.6,72.33,65.0,45.95,6.0,23.0,31.0,30.28,1373,71.41,36944,1552
43870,Ganbileg Lkhamsuren,MGL,,,0.0,N/A,57.0,N/A,1315.0,93.94,N/A,0.0,71.4,6.0,30.37,54.67,98.0,79.28,77.77,69.81,73.1,54.05,55.26,6.0,36.0,40.0,35.65,1374,71.40,34916,1467
37942,Joey Spitse,NED,,,350.0,N/A,50.0,N/A,1384.0,84.68,N/A,0.0,71.39,25.0,29.78,47.49,142.0,77.65,77.51,71.48,71.3,57.36,37.69,25.0,66.0,114.0,35.65,1375,71.39,117849,4952
2603,Dominik Nebe,GER,,,600.0,N/A,46.0,N/A,1404.0,82.39,N/A,0.0,71.39,14.0,25.12,47.37,142.0,78.46,79.52,71.12,71.7,61.74,32.74,15.0,81.0,96.0,30.17,1376,71.39,105086,4416
16638,Patrick Guariglia,USA,,,32.0,N/A,27.0,N/A,1312.0,76.69,N/A,0.0,71.37,4.0,20.63,33.77,118.0,79.05,80.05,70.82,71.9,44.44,24.39,4.0,35.0,35.0,23.64,1377,71.37,34852,1465
21724,Colinn Haverkate,NED,,,2150.0,N/A,44.0,N/A,1372.0,99.2,N/A,0.0,71.31,22.0,24.57,47.9,156.0,76.92,74.67,71.03,71.59,56.03,40.16,24.0,77.0,98.0,28.61,1378,71.31,110312,4641
29492,Sorawis Rodman,THA,,,0.0,N/A,50.0,N/A,1380.0,82.36,N/A,0.0,71.3,2.0,27.73,49.25,101.0,74.86,70.25,74.04,68.55,61.29,43.75,2.0,24.0,32.0,31.37,1379,71.30,28355,1193
5819,Gabriel Florin Olar,ROM,,,100.0,N/A,43.0,N/A,1333.0,92.52,N/A,0.0,71.29,16.0,25.51,46.28,151.0,78.83,74.21,71.14,71.46,57.45,35.11,19.0,58.0,80.0,29.0,1380,71.29,85600,3602
6338,Leon Remde,GER,,,600.0,N/A,40.0,N/A,1382.0,88.9,N/A,0.0,71.29,5.0,23.56,44.54,116.0,77.85,73.97,70.26,72.44,57.63,31.67,5.0,36.0,50.0,27.89,1381,71.29,53918,2269
30515,Xander Faddel,RSA,,,0.0,N/A,75.0,N/A,1432.0,85.08,N/A,0.0,71.29,8.0,26.63,66.18,144.0,78.67,74.88,69.93,72.79,76.47,55.88,8.0,20.0,22.0,31.47,1382,71.29,32412,1364
40211,Neuza Araujo,POR,,,2850.0,N/A,61.0,N/A,1390.0,91.74,N/A,0.0,71.28,18.0,29.32,57.35,155.0,79.19,73.59,70.32,72.34,68.66,46.38,18.0,43.0,50.0,36.32,1383,71.28,63109,2656
28574,Jan Luca Limburg,GER,,,150.0,N/A,33.0,N/A,1360.0,81.3,N/A,0.0,71.28,10.0,21.18,45.26,112.0,79.18,74.64,69.32,73.36,44.68,45.83,13.0,34.0,45.0,25.29,1384,71.28,43858,1846
25592,Jordan Whyte,NZL,,,0.0,N/A,76.0,N/A,1429.0,96.97,N/A,0.0,71.27,19.0,27.73,70.83,157.0,81.06,76.92,71.45,71.08,77.69,63.87,20.0,110.0,123.0,33.27,1385,71.27,115627,4867
40273,Alfie Cook,ENG,,,0.0,N/A,76.0,N/A,1384.0,90.18,N/A,0.0,71.26,42.0,27.9,64.22,148.0,80.36,79.67,69.95,72.76,71.25,56.7,49.0,166.0,245.0,32.85,1386,71.26,221259,9315
21070,Mark Wheeler,ENG,,,0.0,N/A,39.0,N/A,1351.0,88.41,N/A,0.0,71.26,3.0,25.11,45.67,117.0,77.71,74.03,70.6,72.01,58.46,32.26,4.0,37.0,43.0,29.9,1387,71.26,58146,2448
12494,Sudesh Fitzgerald,GUY,,,6500.0,N/A,75.0,N/A,1481.0,94.85,N/A,77.89,71.22,9.0,26.98,65.63,161.0,81.12,77.72,69.52,73.08,73.96,57.29,9.0,70.0,84.0,30.52,1388,71.22,92182,3883
48951,Kym Dart Decena,,,,0.0,N/A,60.0,N/A,N/A,85.44,N/A,0.0,71.22,2.0,29.09,56.14,116.0,79.12,83.04,69.8,72.69,64.29,48.28,3.0,21.0,24.0,34.41,1389,71.22,27228,1147
24937,Daniel Grochotzky,GER,,,0.0,N/A,20.0,N/A,1362.0,82.91,N/A,0.0,71.2,2.0,26.82,41.03,158.0,76.43,74.77,70.77,71.67,51.72,30.51,4.0,33.0,48.0,32.65,1390,71.20,52854,2227
49323,Jack Lilley,ENG,,,0.0,N/A,40.0,N/A,1327.0,82.31,N/A,0.0,71.19,6.0,23.17,44.71,121.0,75.63,75.46,69.53,73.16,55.81,33.33,6.0,37.0,45.0,27.54,1391,71.19,39060,1646
8421,Xicheng Han,CHN,,,0.0,N/A,68.0,N/A,1370.0,88.47,N/A,0.0,71.19,27.0,27.19,60.2,170.0,80.69,84.11,70.12,72.33,71.92,48.65,27.0,120.0,148.0,32.18,1392,71.19,138322,5829
49089,Ginga Tanaka,,,,0.0,N/A,41.0,N/A,N/A,92.49,N/A,0.0,71.19,6.0,27.88,51.69,120.0,78.06,75.29,69.72,72.82,63.64,40.0,7.0,34.0,40.0,32.86,1393,71.19,40340,1700
49134,Hoong Yik mun,,,,0.0,N/A,71.0,N/A,N/A,80.81,N/A,0.0,71.17,7.0,25.4,62.75,97.0,77.63,80.78,73.92,68.45,88.0,38.46,8.0,14.0,25.0,29.91,1394,71.17,24104,1016
5533,Justin Fawcett,CAN,,,1560.0,N/A,29.0,N/A,1315.0,90.47,N/A,0.0,71.15,3.0,30.95,39.8,125.0,75.46,74.69,68.43,73.87,51.11,30.19,3.0,33.0,47.0,34.51,1395,71.15,43546,1836
34709,Boris Nowak,GER,,,64.0,N/A,32.0,N/A,1314.0,84.32,N/A,0.0,71.15,8.0,26.18,41.78,141.0,77.06,78.25,69.69,72.73,50.0,33.63,10.0,63.0,81.0,29.56,1396,71.15,102884,4338
16285,Elmer Kempt,CAN,,,1000.0,N/A,20.0,N/A,1320.0,84.82,N/A,0.0,71.14,4.0,25.22,37.66,156.0,77.29,76.16,70.64,71.74,53.85,21.05,7.0,18.0,27.0,27.88,1397,71.14,34599,1459
35260,Born Van Put,BEL,,,2200.0,N/A,38.0,N/A,1346.0,92.55,254.0,0.0,71.13,30.0,26.44,43.7,123.0,76.77,77.83,70.74,71.55,52.06,35.38,32.0,108.0,155.0,31.84,1398,71.13,176615,7449
14603,Mitchel Beswick,,,,0.0,N/A,42.0,N/A,N/A,92.4,N/A,0.0,71.12,16.0,22.89,44.19,125.0,78.57,83.33,70.36,71.96,56.25,32.31,19.0,45.0,62.0,27.67,1399,71.12,59318,2502
30775,Shogo Fuse,JPN,,,76.0,N/A,40.0,N/A,1454.0,88.41,N/A,0.0,71.12,8.0,23.58,44.64,127.0,76.42,79.84,69.62,72.83,51.72,37.04,8.0,19.0,24.0,27.78,1400,71.12,25816,1089
30977,Marc Cossey,NZL,,,0.0,N/A,61.0,N/A,1464.0,97.6,N/A,0.0,71.11,33.0,25.07,56.05,157.0,80.84,80.41,70.12,72.21,65.41,46.45,36.0,122.0,159.0,29.41,1401,71.11,147204,6210
46100,Angel Rodriguez,ESP,,,0.0,N/A,55.0,N/A,1303.0,85.44,N/A,0.0,71.11,9.0,25.72,51.95,106.0,78.84,82.16,70.27,72.11,57.5,45.95,10.0,66.0,77.0,30.42,1402,71.11,70442,2972
5679,Jason Wilbur,USA,,,1000.0,N/A,33.0,N/A,1366.0,76.73,N/A,0.0,71.09,7.0,26.75,38.89,122.0,77.1,78.56,69.24,73.02,40.38,37.5,8.0,31.0,50.0,30.22,1403,71.09,48911,2064
25470,Benson Ngari,KEN,,,0.0,N/A,64.0,N/A,1302.0,88.41,N/A,0.0,71.09,12.0,29.46,58.43,124.0,77.54,77.53,70.81,71.38,62.5,54.44,12.0,35.0,67.0,35.62,1404,71.09,83389,3519
227,Irina Armstrong,GER,06/12/1970,55,2770.0,N/A,76.0,N/A,1438.0,87.13,N/A,0.0,71.07,21.0,26.33,66.06,155.0,78.68,79.52,69.09,73.25,72.62,59.26,21.0,66.0,91.0,32.24,1405,71.07,79199,3343
30567,Jukka Kovanen,FIN,,,0.0,N/A,75.0,N/A,1411.0,81.36,N/A,0.0,71.04,1.0,23.43,57.75,119.0,81.32,84.48,69.1,73.1,57.14,58.33,2.0,29.0,36.0,28.08,1406,71.04,33316,1407
48351,Kevin Rawn,CAN,,,1000.0,N/A,33.0,N/A,1322.0,78.38,N/A,0.0,71.0,5.0,22.05,38.89,158.0,77.6,72.29,70.98,71.02,40.0,37.84,5.0,18.0,25.0,24.32,1407,71.00,32021,1353
35284,Jack Mayoh,ENG,,,1000.0,N/A,40.0,N/A,1346.0,91.91,N/A,0.0,70.99,4.0,29.67,42.19,99.0,77.24,72.2,68.55,74.08,48.48,35.48,4.0,19.0,29.0,37.5,1408,70.99,28042,1185
40767,Axel Buyle,BEL,,,150.0,N/A,46.0,N/A,1401.0,85.0,N/A,0.0,70.99,19.0,29.21,49.81,151.0,77.35,78.39,70.62,71.41,62.41,36.72,22.0,67.0,121.0,33.86,1409,70.99,119195,5037
47384,David Vanden Berghe,BEL,,,0.0,N/A,33.0,N/A,1417.0,80.75,N/A,0.0,70.99,7.0,23.26,42.25,100.0,76.86,78.45,68.74,73.47,44.44,40.0,10.0,25.0,32.0,28.3,1410,70.99,32417,1370
27989,Luca Pfaff,GER,,,400.0,N/A,39.0,N/A,1268.0,84.4,N/A,0.0,70.97,19.0,24.76,44.64,120.0,78.8,76.83,70.45,71.55,56.78,32.17,22.0,71.0,103.0,29.55,1411,70.97,105812,4473
47892,Toni Valimaki,FIN,,,0.0,N/A,75.0,N/A,1359.0,83.5,N/A,0.0,70.96,6.0,28.8,56.25,112.0,81.88,81.03,68.07,74.82,64.71,46.67,7.0,19.0,25.0,33.64,1412,70.96,29898,1264
48283,Luca Beile,GER,,,75.0,N/A,50.0,N/A,1304.0,83.19,N/A,0.0,70.95,7.0,34.0,48.57,88.0,76.31,73.8,69.11,72.79,58.82,38.89,7.0,20.0,31.0,43.04,1413,70.95,32307,1366
28063,Munkhpurev Ganbold,MGL,,,100.0,N/A,71.0,N/A,1331.0,80.45,N/A,0.0,70.94,1.0,26.29,63.01,118.0,75.78,77.88,70.69,71.22,70.27,55.56,2.0,5.0,35.0,31.51,1414,70.94,34763,1470
44396,Takenori Kirara,JPN,,,38.0,N/A,58.0,N/A,1287.0,86.76,N/A,0.0,70.93,12.0,31.67,52.63,120.0,77.48,74.93,69.69,72.29,63.64,41.79,12.0,46.0,49.0,39.77,1415,70.93,61213,2589
5970,Kyle Walker,SCO,,,475.0,N/A,50.0,N/A,1455.0,91.79,N/A,0.0,70.92,9.0,28.97,55.36,142.0,80.23,81.96,72.23,69.5,65.52,44.44,9.0,20.0,25.0,35.63,1416,70.92,25979,1099
21001,Stefan Hesse,GER,,,0.0,N/A,54.0,N/A,1396.0,82.61,N/A,0.0,70.88,5.0,21.98,52.58,100.0,80.87,81.89,72.11,69.6,56.0,48.94,8.0,27.0,44.0,24.52,1417,70.88,45482,1925
28380,Sami Hogstrom,FIN,,,200.0,N/A,86.0,N/A,1487.0,87.94,N/A,0.0,70.87,2.0,30.0,60.0,102.0,77.8,76.16,73.85,67.67,79.31,38.46,3.0,18.0,27.0,38.37,1418,70.87,25727,1089
17422,Guillermo Soto,,,,0.0,N/A,64.0,N/A,N/A,84.95,N/A,0.0,70.86,8.0,24.55,58.06,156.0,77.9,76.41,70.17,71.65,72.92,42.22,8.0,27.0,36.0,29.19,1419,70.86,44383,1879
21737,Ryan Walsh,ENG,,,75.0,N/A,32.0,N/A,1333.0,92.49,N/A,0.0,70.86,26.0,24.59,44.12,161.0,79.8,77.58,69.67,72.15,54.12,34.12,27.0,43.0,65.0,28.52,1420,70.86,77259,3271
8242,Joeffry Adumduman,PHI,,,344.0,N/A,60.0,N/A,1373.0,81.0,N/A,0.0,70.83,3.0,29.0,52.73,116.0,76.82,75.71,72.29,69.36,59.26,46.43,3.0,20.0,23.0,33.33,1421,70.83,25216,1068
20466,Dave Burke,AUS,,,0.0,N/A,57.0,N/A,1393.0,93.94,N/A,0.0,70.81,5.0,23.65,49.3,102.0,78.32,80.07,72.28,69.24,63.89,34.29,8.0,23.0,32.0,26.72,1422,70.81,32386,1372
49106,Anandan A/L Tandrian,,,,0.0,N/A,56.0,N/A,N/A,84.76,N/A,0.0,70.81,5.0,27.56,55.56,120.0,75.78,67.06,66.65,75.39,54.84,56.25,5.0,24.0,25.0,31.53,1423,70.81,29338,1243
27459,Arne Degryse,BEL,,,850.0,N/A,48.0,N/A,1396.0,89.98,N/A,0.0,70.81,16.0,25.46,46.37,151.0,75.62,76.75,69.83,71.98,61.96,29.89,16.0,52.0,78.0,29.64,1424,70.81,81641,3459
33081,Shaun Conway,SCO,,,425.0,N/A,49.0,N/A,1372.0,87.1,N/A,0.0,70.8,17.0,28.17,49.81,152.0,75.2,77.25,68.88,73.2,58.7,40.0,20.0,79.0,112.0,32.59,1425,70.80,120598,5110
5455,Gergely Lakatos,HUN,,,19550.0,N/A,46.0,N/A,1333.0,93.34,N/A,87.55,70.79,41.0,29.21,46.18,126.0,77.19,76.29,70.36,71.24,52.94,39.82,52.0,175.0,286.0,35.29,1426,70.79,294556,12483
46106,Nazmi Uguz,,,,0.0,N/A,33.0,N/A,N/A,82.25,N/A,0.0,70.77,9.0,24.32,39.56,130.0,79.27,83.38,69.41,72.12,44.19,35.42,13.0,30.0,46.0,28.57,1427,70.77,41661,1766
5210,Jamie Rundle,AUS,,,421.0,N/A,38.0,N/A,1417.0,107.36,N/A,0.0,70.77,1.0,21.85,50.0,130.0,82.83,82.9,69.02,72.59,68.0,33.33,2.0,15.0,22.0,23.64,1428,70.77,24179,1025
21704,Rachna David,NOR,,,705.0,N/A,86.0,N/A,1521.0,81.24,N/A,0.0,70.73,5.0,32.23,66.17,150.0,74.93,74.47,71.32,70.07,69.57,62.5,5.0,41.0,60.0,38.77,1429,70.73,63184,2680
35143,Nico Sawatzky,GER,,,0.0,N/A,36.0,N/A,1336.0,79.08,N/A,0.0,70.73,4.0,32.35,42.86,135.0,71.17,68.99,71.96,69.64,54.29,33.33,4.0,19.0,28.0,35.48,1430,70.73,34421,1460
18672,Lukas Fraulob,GER,,,1952.0,N/A,42.0,N/A,1399.0,86.27,N/A,0.0,70.73,22.0,28.22,44.22,167.0,75.99,76.92,69.73,71.8,48.85,40.18,27.0,95.0,169.0,34.45,1431,70.73,198227,8408
23910,Gan-Erdene Sharavsambuu,MGL,,,300.0,N/A,60.0,N/A,1429.0,79.11,N/A,0.0,70.73,2.0,26.97,52.75,121.0,78.67,74.34,70.15,71.29,45.45,59.57,2.0,46.0,48.0,33.57,1432,70.73,42696,1811
2790,Katie Sheldon,IRL,,,18175.0,N/A,53.0,N/A,1380.0,95.43,N/A,0.0,70.73,18.0,24.97,53.57,128.0,76.83,76.08,69.64,71.94,64.32,42.46,18.0,123.0,165.0,30.0,1433,70.73,171558,7277
16482,Attila Valyi,HUN,,,0.0,N/A,17.0,N/A,1251.0,87.39,N/A,0.0,70.72,11.0,23.33,35.53,118.0,73.99,73.76,68.18,73.48,41.67,29.7,14.0,40.0,71.0,26.72,1434,70.72,87037,3692
48409,Momoka Hayashi,JPN,,,0.0,N/A,73.0,N/A,1412.0,83.5,N/A,0.0,70.72,8.0,23.39,64.56,104.0,81.22,86.38,70.09,71.38,67.5,61.54,9.0,33.0,40.0,27.42,1435,70.72,38305,1625
24100,Jack Shire,ENG,,,200.0,N/A,20.0,N/A,1370.0,83.93,N/A,0.0,70.72,3.0,20.56,36.67,70.0,76.07,78.02,68.97,72.62,41.38,32.26,4.0,24.0,29.0,24.44,1436,70.72,26589,1128
5934,Petros Christodoulou,CYP,,,850.0,N/A,21.0,N/A,1334.0,96.35,N/A,0.0,70.7,4.0,27.43,34.07,148.0,75.96,68.44,69.33,72.35,41.3,26.67,5.0,22.0,31.0,32.29,1437,70.70,38957,1653
48458,Levente Antal,HUN,,,0.0,N/A,28.0,N/A,1424.0,79.96,N/A,79.96,70.7,7.0,25.17,43.9,109.0,79.66,77.71,69.09,72.34,46.84,41.18,13.0,62.0,74.0,30.77,1438,70.70,75765,3215
5541,Ian Jopling,ENG,05/01/1974,,7225.0,N/A,62.0,14.0,1385.0,97.6,N/A,70.81,70.7,10.0,26.15,51.0,140.0,76.2,73.76,68.46,73.49,57.69,43.75,11.0,31.0,43.0,30.67,1439,70.70,45906,1948
25457,Angela Kirkwood,ENG,,,7900.0,N/A,59.0,N/A,1367.0,88.41,N/A,0.0,70.69,21.0,24.75,56.08,160.0,77.8,75.42,69.8,71.67,63.27,48.62,23.0,168.0,196.0,29.81,1440,70.69,209488,8891
8133,Mitsuo Wada,JPN,,,76.0,N/A,47.0,N/A,1362.0,87.62,N/A,0.0,70.66,19.0,25.15,50.29,151.0,77.54,76.47,69.62,71.84,58.62,41.67,20.0,66.0,76.0,29.45,1441,70.66,78862,3348
46818,Tim van Rijsingen,NED,,,0.0,N/A,64.0,N/A,1399.0,95.94,N/A,0.0,70.65,40.0,26.91,58.88,148.0,79.13,80.55,70.65,70.66,66.18,50.8,41.0,140.0,193.0,32.04,1442,70.65,185980,7897
14644,Ronnie Woodman,ENG,,,100.0,N/A,43.0,N/A,1399.0,84.68,N/A,0.0,70.63,4.0,22.98,50.0,130.0,79.08,77.79,69.92,71.43,58.62,41.07,6.0,39.0,60.0,26.79,1443,70.63,53043,2253
36915,Hidehiko Ishimori,JPN,,,76.0,N/A,31.0,N/A,1339.0,83.42,N/A,0.0,70.62,21.0,21.45,41.57,138.0,77.85,77.13,69.55,71.75,52.87,30.77,21.0,60.0,77.0,24.0,1444,70.62,81615,3467
25737,Shoya Ota,JPN,,,0.0,N/A,35.0,N/A,1193.0,87.39,N/A,0.0,70.61,14.0,28.43,43.94,136.0,75.66,74.84,71.28,69.92,55.1,33.0,16.0,68.0,82.0,34.68,1445,70.61,88666,3767
6028,Sophie McKinlay,SCO,,,1645.0,N/A,69.0,N/A,1490.0,88.92,N/A,0.0,70.6,17.0,26.74,61.98,107.0,79.71,76.86,70.03,71.19,69.67,54.17,19.0,106.0,117.0,30.72,1446,70.60,115968,4928
22758,Adrian Wood,ENG,,,0.0,N/A,45.0,N/A,1339.0,90.87,N/A,0.0,70.57,8.0,26.62,50.0,161.0,77.22,74.44,68.54,73.08,59.52,40.0,9.0,25.0,29.0,31.54,1447,70.57,37169,1580
6094,Daniel Szabo,HUN,,,0.0,N/A,40.0,N/A,1254.0,83.31,N/A,0.0,70.56,10.0,26.52,48.98,94.0,79.12,78.62,70.68,70.43,68.0,29.17,13.0,27.0,46.0,32.21,1448,70.56,45277,1925
20646,James Tate,ENG,,,300.0,N/A,38.0,N/A,1349.0,87.92,N/A,0.0,70.55,17.0,26.27,46.37,170.0,75.24,70.85,70.71,70.39,60.23,32.97,22.0,31.0,64.0,31.92,1449,70.55,80358,3417
27324,Wayne McRae,NZL,,,0.0,N/A,45.0,N/A,1361.0,87.07,N/A,0.0,70.54,14.0,26.69,48.08,156.0,76.82,74.08,68.52,72.65,56.0,40.74,14.0,64.0,69.0,31.65,1450,70.54,71904,3058
25679,Dean Naude,RSA,,,0.0,N/A,76.0,N/A,1460.0,88.99,N/A,0.0,70.52,13.0,28.31,63.74,143.0,78.01,75.73,68.7,72.68,67.78,59.26,15.0,43.0,67.0,33.54,1451,70.52,81290,3458
48567,Jamie Hamill,NZL,,,0.0,N/A,60.0,N/A,1313.0,85.77,N/A,0.0,70.5,19.0,27.27,54.27,156.0,76.93,78.47,69.54,71.57,58.42,50.0,21.0,60.0,82.0,32.42,1452,70.50,91770,3905
45204,Liam McNeil,CAN,,,0.0,N/A,60.0,N/A,1336.0,83.5,N/A,0.0,70.48,4.0,25.86,55.56,103.0,78.71,82.43,68.55,72.39,61.54,50.0,4.0,19.0,25.0,30.61,1453,70.48,25419,1082
40372,Craig Devlin,SCO,,,0.0,N/A,49.0,N/A,1385.0,92.59,N/A,0.0,70.46,16.0,27.62,50.51,152.0,76.54,74.07,69.3,71.77,60.4,40.54,20.0,86.0,133.0,32.61,1454,70.46,136039,5792
49325,Marvin Meal,,,,0.0,N/A,50.0,N/A,1273.0,85.91,N/A,0.0,70.45,13.0,22.71,47.96,150.0,79.17,80.1,68.54,72.65,57.14,38.78,14.0,30.0,38.0,27.01,1455,70.45,45631,1943
6064,Robyn Byrne,IRL,,,21637.0,N/A,63.0,N/A,1408.0,91.09,N/A,0.0,70.45,38.0,27.1,56.6,164.0,77.39,78.99,69.04,71.98,62.45,50.72,45.0,141.0,261.0,32.57,1456,70.45,260047,11073
